portfolio_signature,upgrade_cost,critical_ens,total_ens,technology_mix,selected_asset_count,upgrade_cost_band,critical_ens_band,total_ens_band,selected_asset_count_band,split
dd28d1346ba9dafde41ebd71ccda0bd34d91075e3ac3efd98d9ab20d3da89ad0,6062738.012532724,50.625,230.625,bess+dispatchable_generation+pv,23,4,3,3,4,validation
dd33f52da35e56bd547ea700f3be1232ca27e54b27b49da32c6fc6d15c6d240e,4322196.448461715,60.625,240.625,bess+dispatchable_generation+pv,18,0,4,4,1,test
dd34264c1623f83d1065a739aea8ff0cdb25c450801519dd4478c5be6ab318b7,5054125.212532724,50.625,230.625,bess+dispatchable_generation+pv,22,2,3,3,3,validation
dd4d9edf67ba135ceb9c444b42e90e34c8b8b339c1a27403328b9a82dfdb6d66,7861205.220284344,50.625,230.625,bess+dispatchable_generation+pv,31,4,3,3,4,validation
dd83c5118953efee07de3ca6bfe1f08b135170f3f7bbbec2de4aedfff05a931b,5004247.996378819,50.625,230.625,bess+dispatchable_generation+pv,19,2,3,3,1,validation
dd8fab3308447b1d42dda6607b84e54c3db7028cacb5a24dd5a0dd68dba49927,4944290.156248686,50.625,230.625,bess+dispatchable_generation+pv,21,2,3,3,3,train
dda44a15663f567b6dced1ee7d3502ec2e0c85bdeeafc64630c1ab5a9f396664,6109093.545455848,50.625,230.625,bess+dispatchable_generation+pv,27,4,3,3,4,test
dddd77a9d9e7015cd8b9cdf58b993a7d5dfaf35da2fa5bc6c7831165c3a4cbbb,5142293.571822629,50.625,230.625,bess+dispatchable_generation+pv,19,2,3,3,1,train
dde0e97ff33ebbc24204c682325fdbd7a6f4567dd3a6580915dfb440a379c950,5080793.535893639,50.625,230.625,bess+dispatchable_generation+pv,20,2,3,3,2,train
de10f4355489d33b6be023e43a681b14d047ff58dcb1eef8923593fee52df8c3,5149868.520319696,50.625,230.625,bess+dispatchable_generation+pv,21,2,3,3,3,validation
de1dead5b8e10540d3d9d96e579dadfcde209732660fa94656cb4cfcc2a41c2e,5870951.9436452575,50.625,230.625,bess+dispatchable_generation+pv,22,4,3,3,3,train
de1e5df66d844453d8ea805a1b75bbbe7f4e4ec8ea95c476ee9822f2d933542a,5702396.959219201,50.625,230.625,bess+dispatchable_generation+pv,21,4,3,3,3,train
de2fc1265509511def1b882456556648f527f6b1becb9dd61d21233773126f8a,5290822.4909824,50.625,230.625,bess+dispatchable_generation+pv,18,3,3,3,1,train
de527e57f5347301af76181eba0df71bc044c1a2eca72c93c81974ea640d951f,4826090.776603734,50.625,230.625,bess+dispatchable_generation+pv,21,2,3,3,3,train
de5a7cd6a430f68046e69b676263de87dad23952c1cb32c0edaca79f419738d7,5153830.048461715,50.625,230.625,bess+dispatchable_generation+pv,21,2,3,3,3,validation
de8fc00ec2fe56bb5cb14298514798481bdd0185d4ac855c12b5c05ee3d77a0a,4515074.012532724,50.625,230.625,bess+dispatchable_generation+pv,18,1,3,3,1,train
dea5022fca305b93aa97e4a1218d8461ccfddf880632c4338a2ba1fa583b94aa,5286422.631077182,86.25,266.25,bess+dispatchable_generation+pv,20,3,4,4,2,train
deae21be63f47cb827d29840aab8702f6f99426ec3ef21cec67165974cb64b34,4437493.189787124,50.625,230.625,bess+dispatchable_generation+pv,21,1,3,3,3,train
debf6cdcadef0477e33f465171cbed2e2d849e252b1bfea99d56c625be7a42bc,4804244.5844260575,50.625,230.625,bess+dispatchable_generation+pv,18,2,3,3,1,validation
deccaf818af31cc1945fa8ce25593a57686c737a7d303a450ee406b2cbd3c562,7654792.420284343,50.625,230.625,bess+dispatchable_generation+pv,31,4,3,3,4,validation
dede44891222a9f790dc3eb8015f4af1f2c4428a40ab6ae62651ea1e3d99c5e5,4835860.698154057,50.625,230.625,bess+dispatchable_generation+pv,16,2,3,3,0,train
def6ebabfe75bb86843f69096f68d3bf33b18bb07900255159053da079e26247,4944077.795148191,86.25,266.25,bess+dispatchable_generation+pv,20,2,4,4,2,train
df790af3deb2da32dade37cdd4456519643f90d7df8bd0a432ec86abf7eb4fcd,4605509.140674743,50.625,230.625,bess+dispatchable_generation+pv,19,1,3,3,1,test
df815f13084364b3bfd696f59013bcf6dfde5c1ce1f2df90dce27a10d09075b5,5210394.299964648,50.625,230.625,bess+dispatchable_generation+pv,22,3,3,3,3,train
df95aa9f6decce87ed72a10e0b62b8bc96be7ea44c52ab476065d96786bf11b7,5534841.917929143,86.25,266.25,bess+dispatchable_generation+pv,21,3,4,4,3,train
dfb3e944bf7088ce2be9829810bf264e2455fb0c09ef88b5e8764f29fe85e59a,5350779.956828648,50.625,230.625,bess+dispatchable_generation+pv,22,3,3,3,3,test
dff71795bd85a6842468b65e81fcd754635e0897b62f1485ecd0ba4ad88bbcad,3656266.768852114,50.625,230.625,bess+dispatchable_generation+pv,18,0,3,3,1,train
dffb623bb39b171d5c582c18c9c5075a66b8998d33c6d081680218afd4599718,4846889.308946895,50.625,230.625,bess+dispatchable_generation+pv,20,2,3,3,2,train
e01c16247e83cb696887b356a2f2f77fb82fe5e8bf2d41d9ea6f5adeaac530cf,4110270.944875886,50.625,230.625,bess+dispatchable_generation+pv,19,0,3,3,1,validation
e024322359102da172d79f556662cdf9c58563083046f1902411a5589fe58263,3863144.355668724,50.625,230.625,bess+dispatchable_generation+pv,18,0,3,3,1,validation
e04158e04308dd57cd7bb0666818e1bf06fabc9a00d78083d1c607d0fdb6d091,4658139.446071162,86.25,266.25,bess+dispatchable_generation+pv,19,1,4,4,1,train
e05466701cb8a4f69aa11af256b89e22ab38bdb3213137fa9641d66c2c3f2213,4131714.504165791,50.625,230.625,bess+dispatchable_generation+pv,18,0,3,3,1,train
e07b0ecddea25f8cc63c346414e7fdaecab799763ba9b8d8af5ab278700beb70,4236877.155668724,50.625,230.625,bess+dispatchable_generation+pv,18,0,3,3,1,train
e0868800833097f4209efe5cdf9add45621ae4b70c29c9a1e78f65cbf4a05a59,5975551.467006172,80.625,260.625,bess+dispatchable_generation+pv,21,4,4,4,3,train
e0a021b8941136b112750bee4e363292ffde4f41585ff2113f5d4c7003f80688,3762752.261065143,50.625,230.625,bess+dispatchable_generation+pv,19,0,3,3,1,validation
e0c284a101aefb27107e33fb1b0efdc33a54c5da5a080c4f90a3e4c2c82242d2,4881249.248461715,86.25,266.25,bess+dispatchable_generation+pv,20,2,4,4,2,train
e0ca0a93641fcf663ecef9df2a0122f81474fe664fc0ed568ae3abfd3cbadb24,4789194.837088915,60.625,240.625,bess+dispatchable_generation+pv,20,2,4,4,2,train
e0d2d64dca71c08b368be7cbc18e00d84878f82b89e200fd46a8f0c5b72313cc,5512954.262225067,50.625,230.625,bess+dispatchable_generation+pv,20,3,3,3,2,train
e0d8255f86ab5983b8325fd6a54aabfdf705bcda39fb018cacb1847e07c0292d,4586513.535893639,50.625,230.625,bess+dispatchable_generation+pv,17,1,3,3,0,train
e0e3ba0adbc55faea00b4dd9e056a9fa732fce7f383cafde2db5dee56f198a0a,4996846.214923277,50.625,230.625,bess+dispatchable_generation+pv,19,2,3,3,1,test
e1186e842c70a1a4878137545e053f74c04006544ceb5acda19b5ac7f49777d3,5957828.1610297905,50.625,230.625,bess+dispatchable_generation+pv,25,4,3,3,4,test
e12a226ed006eb0ac68e03dac2a89fcc8c63dab2948b610c7ecc3d81b4399e1e,5039372.652662857,50.625,230.625,bess+dispatchable_generation+pv,22,2,3,3,3,train
e141ddaa8dbf86f02171baaabb5b34b8c854061940704d9dc9857dd9ba35ef0d,4235263.353278171,60.625,240.625,bess+dispatchable_generation+pv,19,0,4,4,1,train
e147247eb27ef3f332241db240a4d978cb84fc901b48a91950fdf90d33dce81a,3600661.560449829,50.625,230.625,bess+dispatchable_generation+pv,18,0,3,3,1,train
e15a776220337af242eda64a58511ae896f405ac3c2dc745c670c2a029dd49d5,4920299.635278324,157.5,337.5,bess+dispatchable_generation+pv,21,2,4,4,3,train
e167c69ef7ec29767e35ee0a0f6ed6853db6d1af65aa3c5648e934471ea09770,4584193.861065143,50.625,230.625,bess+dispatchable_generation+pv,18,1,3,3,1,test
e16c432cec362e3b62da38041070cea99bfd84f959907054da11d5f8fbc18d7f,4089077.155668724,50.625,230.625,bess+dispatchable_generation+pv,17,0,3,3,0,validation
e1a8cffad94981cc8e08a0cf7ada8ddab82d38d4a3d30141bf86a69d008c9386,3847457.7892071623,50.625,230.625,bess+dispatchable_generation+pv,17,0,3,3,0,train
e1aa08c824ee58959e0157f4730317c1ca733aa1c7ee365951cf7ed86471725c,4206422.540094782,157.5,337.5,bess+dispatchable_generation+pv,18,0,4,4,1,validation
e1d755d505e3770794141d8c9b98b4fd0645e17a1ec859eb7dc0c715b2e553c1,6221835.673017905,50.625,230.625,bess+dispatchable_generation+pv,25,4,3,3,4,train
e1e26ef6cc3b5e05e04d07e191299c533bba7aa9beb2f72bc417f6805042ef00,4628050.515538591,80.625,260.625,bess+dispatchable_generation+pv,18,1,4,4,1,test
e1e9373d8eddd9d181024d4d734e263dd80d2702d88e45d292aab073fbd7d453,5543707.396958781,50.625,230.625,bess+dispatchable_generation+pv,24,3,3,3,4,validation
e20eb72e1341193f48fd3891b609c98f6aa9ffabbaf16822722a3d4410954d77,4462560.749077029,50.625,230.625,bess+dispatchable_generation+pv,18,1,3,3,1,validation
e222d6e5309298d334176594712fb4ea2cbfb19798a0b19f99c804268020500e,5141484.1724025905,86.25,266.25,bess+dispatchable_generation+pv,19,2,4,4,1,validation
e23ea916bb07f21b5e7b14ca183408ef8874d010797ebbe18198f87bd1ebfe08,5270152.246071163,50.625,230.625,bess+dispatchable_generation+pv,22,3,3,3,3,test
e23ec016acdbf61f4594da35db89259992d15442f432347fed7d444cd9f2853a,5523761.535893639,50.625,230.625,bess+dispatchable_generation+pv,21,3,3,3,3,test
e2413b2f57d934b81303fa80e3419544d97b2f4edd069507a0f8b8b43174e196,5673471.875408458,80.625,260.625,bess+dispatchable_generation+pv,20,4,4,4,2,train
e253b17823eb0c97126b99061b9bf0b3fc508d726b8934b30c26482373a42840,4281307.517929143,157.5,337.5,bess+dispatchable_generation+pv,16,0,4,4,0,test
e254d598872c2cdefe8de5202c47a3c5dc51bfdb3ca03f88adb03e5a14e3cf9a,5736230.990367086,50.625,230.625,bess+dispatchable_generation+pv,20,4,3,3,2,train
e26f48ec77282c69ab375535d40bfe3805e0847c45df02a1c3ffc5eda8c4a447,5486184.760449829,50.625,230.625,bess+dispatchable_generation+pv,22,3,3,3,3,train
e2949b16cfd0186d89868fae06f716bc5aa2e34a8e73e82815f244723e580970,6017381.8670061715,50.625,230.625,bess+dispatchable_generation+pv,21,4,3,3,3,train
e2cd699882d50f202109a7a25ca9d4592d945079617a249ce7b397b51e34132c,5015867.3173491815,50.625,230.625,bess+dispatchable_generation+pv,20,2,3,3,2,train
e2cf31a9dc1566ff03c10a314ec3f777f1d532f0e499f1b798dce46b21c4baae,6101817.68736122,50.625,230.625,bess+dispatchable_generation+pv,23,4,3,3,4,test
e2db594342144433b2fbbae2182e191eec70329b3680692a99ff79f2e2375e6d,5117106.228106667,50.625,230.625,bess+dispatchable_generation+pv,19,2,3,3,1,train
e2e5a0f1f7a41a95ef0a961aa665101ff7bbcda43739b5ff80c2d37aeb20aa0c,5011747.744875886,50.625,230.625,bess+dispatchable_generation+pv,22,2,3,3,3,validation
e305b96c0fdfd40560478d56002e2bc2033e6aa4557542c3dc3bb79fa6bb84b0,6169736.851432229,50.625,230.625,bess+dispatchable_generation+pv,23,4,3,3,4,test
e318839503911c5cb4661af0328e60e0c4d41a3db070c36222569efe956f8522,4006669.477219048,50.625,230.625,bess+dispatchable_generation+pv,17,0,3,3,0,train
e34c13800c21f544819af2fe17082ad04069b5c1dece44db27a2b7fb0d0b0936,4534927.482000153,60.625,240.625,bess+dispatchable_generation+pv,21,1,4,4,3,train
e3544fec6663cbf579f9d87f9279676f3313ee27db14a12bc4ac7587b9682c00,5349506.428686629,50.625,230.625,bess+dispatchable_generation+pv,22,3,3,3,4,train
e36b7e733fa4ed0dcf995d3a9b7bbb6d315afa8c03c98f5081de61f10a23a8cf,5159112.340674743,50.625,230.625,bess+dispatchable_generation+pv,23,2,3,3,4,train
e37ef0bf6dc87477734aeb9454baf27681bfba511cc6c79aa1467ccec2bf1e55,4217714.0616451055,86.25,266.25,bess+dispatchable_generation+pv,19,0,4,4,1,test
e38bbfd94d429f649e28fbb1c86ae6ff7aed7ad72578692030f7c69ac0ed1c5b,5843713.974793144,50.625,230.625,bess+dispatchable_generation+pv,20,4,3,3,2,train
e3a515839f78c74f4bf9741ed638fd66c8e4f34a0b65346cc3ddf2f11d936491,4961120.544875886,50.625,230.625,bess+dispatchable_generation+pv,19,2,3,3,1,train
e3b75592894fe2b9f244f2655fd38cf1ae0098fbe3cc32f95394da3a2ec52442,5427854.990367086,86.25,266.25,bess+dispatchable_generation+pv,21,3,4,4,3,train
e3e6db04289a03d56e164e67948eb994a9efb5ef4b5cbb125981a14bd576bd72,4526214.286781258,50.625,230.625,bess+dispatchable_generation+pv,20,1,3,3,2,train
e3ea36600d7eaf1469745016b7e2033c601c27058634de559fda81b84508c9c9,4708334.264035657,50.625,230.625,bess+dispatchable_generation+pv,18,1,3,3,1,train
e3f880952644da92a9d9aade53baf3ee3496d6dd5370ba42aa0e6f2e23e9be37,5067322.538284191,50.625,230.625,bess+dispatchable_generation+pv,18,2,3,3,1,validation
e420e4d85c465180989a7cee4dff9da28a30acf2c9b75e626c9c9dd59bcd52a1,4343993.225716115,50.625,230.625,bess+dispatchable_generation+pv,19,1,3,3,1,test
e42b7d6d6a1e181ac1b3442e3fb181989ade04cb5403dcee97a0d0bf353bec5d,5857902.2717872765,50.625,230.625,bess+dispatchable_generation+pv,24,4,3,3,4,test
e46fa037b5a6c443d9385d9104e8351a41951ae2f8726b7734ceed33f4020636,5640100.743645257,50.625,230.625,bess+dispatchable_generation+pv,21,3,3,3,3,train
e48998b0dc7601ddf4ffb29cbe21c1ea7cde0002cbd722f5132488dfd3a09e5c,4380560.699964648,50.625,230.625,bess+dispatchable_generation+pv,20,1,3,3,2,train
e4a187332dd6108cf8eda2de804a20b20e55fe6f31a3f9b7c1c56acda7194b66,5810720.423905524,50.625,230.625,bess+dispatchable_generation+pv,21,4,3,3,3,train
e4a4b8ae9c1d05140845e251210865baacba46db127303380878f7a30f4d8e27,6273125.8556333715,50.625,230.625,bess+dispatchable_generation+pv,25,4,3,3,4,test
e4bc8bcb3c508b59a1f421d71f2a5c7bc305e545de8992956e698ce991ed15d8,4624979.446071162,80.625,260.625,bess+dispatchable_generation+pv,16,1,4,4,0,train
e4e89c1f5e5f0f344700415c3ec1da4fa845f4b31637c00a1e36b28a25c4322c,5927557.8556333715,50.625,230.625,bess+dispatchable_generation+pv,22,4,3,3,4,test
e4ed3645ee65b6be19f78e89d94ba032003617556e8f367f92d624bd492c9974,2361363.8203550475,50.625,230.625,bess+dispatchable_generation+pv,13,0,3,3,0,validation
e4f74d6abefa8b2ab9b02d93e977a213888887613b32a91cb67da819031740f5,4755330.288591848,50.625,230.625,bess+dispatchable_generation+pv,22,1,3,3,4,train
e4fe24100eea7a19907547bcbbdcfdd4d21e5f43155cd7c45b2aae319ff2a5ff,6386716.028686629,50.625,230.625,bess+dispatchable_generation+pv,24,4,3,3,4,test
e5211d940ea3558d726dae10761b079415e3066c4ce3dbd1e666864c28c3c500,3510276.7850060193,50.625,230.625,bess+dispatchable_generation+pv,15,0,3,3,0,train
e549f90e2369b491a870839618c31dfa40bd2adf72f20f318dd29552d2410502,7910184.420284343,50.625,230.625,bess+dispatchable_generation+pv,31,4,3,3,4,test
e55d5c0e8dda4d86c0d29cfa370fd052c736a35b463a76e71a791d8bd0fd3c1d,5433651.756248686,80.625,260.625,bess+dispatchable_generation+pv,22,3,4,4,4,train
e561dc576738d6614fdc31ef1a0c2b82deed7ca943c723cb5dd0b8e06dc244b9,4421066.277219048,50.625,230.625,bess+dispatchable_generation+pv,18,1,3,3,1,train
e5691c2f4f9e9795a0beb587e195bc1b2b4b536be84fa00225d04ec76e8f639b,4931785.664615619,50.625,230.625,bess+dispatchable_generation+pv,21,2,3,3,3,validation
e57c1802efd9ee43b6538e9218a35c0a908dd3379af24eed0889f49957f1c570,5717100.387976534,50.625,230.625,bess+dispatchable_generation+pv,22,4,3,3,4,validation
e57d11416200a53145aecc10e649d9ff7ae38742bb548e2018e24c045f2f0b30,4981167.395148191,50.625,230.625,bess+dispatchable_generation+pv,21,2,3,3,3,validation
e5950099fec98bf30cd770da12ac3bd884d873465a6c14d128f1007d34dc4ceb,8058804.312497372,50.625,230.625,bess+dispatchable_generation+pv,33,4,3,3,4,test
e59f7ba8988a1b3f6a409ccd6d04f87d9a06f5cf9f33a41c9532b914b11df73b,5411124.1724025905,50.625,230.625,bess+dispatchable_generation+pv,22,3,3,3,4,train
e5a58448015243309f4617511af231d410b38db3507055401c0d43b6e5c69a1d,4713896.280189563,50.625,230.625,bess+dispatchable_generation+pv,18,1,3,3,1,train
e5b313cb39eb4ca1fdf81a23b0a57354f01ea10173eef1b0f127586ef7c3ae43,4731118.619704382,157.5,337.5,bess+dispatchable_generation+pv,20,1,4,4,2,train
e5bd9a6c2d245302717e0fd1c9dcb7008adaf79f7f7997c23755dfa2a0dc01ce,4666837.999349333,50.625,230.625,bess+dispatchable_generation+pv,22,1,3,3,4,train
e5e109702bb5a05710c01635e8ef22e5f6ef83e672d69fb267ed576d3889adb2,4730775.886781258,50.625,230.625,bess+dispatchable_generation+pv,19,1,3,3,1,validation
e5ec6e2e50f1f11ab5950fc87fa9cc2e9fad2b82ec82d72fad9e26a7cf8a2c37,4983008.96102979,50.625,230.625,bess+dispatchable_generation+pv,19,2,3,3,1,train
e5f7e2c9d4e08fa52435e82e0ad69dc193793ce807041278cf4bf1acaec05c3b,4087407.4251361527,157.5,337.5,bess+dispatchable_generation+pv,17,0,4,4,0,validation
e6182e5e4a3557447701e4f2f23c5a279f02680893a4cc503c08ba8f886b2997,6701263.455633372,50.625,230.625,bess+dispatchable_generation+pv,26,4,3,3,4,train
e6281a6446ab2ab2e0f50ce1d43407f3e072421b6363c324ebd40f25f13dc801,5146997.72329021,50.625,230.625,bess+dispatchable_generation+pv,20,2,3,3,2,train
e68f6575326b8f80d08cf597e69ddb449696c75d96a953ae5573502ac26a47d6,5477498.871207315,50.625,230.625,bess+dispatchable_generation+pv,20,3,3,3,2,train
e6ab5e2feab52aa70cd1907782924b3db4774c290be94e85802262d1105812e1,4957151.743065296,50.625,230.625,bess+dispatchable_generation+pv,20,2,3,3,2,validation
e6e6b25c6bac750402eb4da6780a6a081b234daabe09edeed1c4e3e82446a1ed,4823725.66642621,50.625,230.625,bess+dispatchable_generation+pv,17,2,3,3,0,train
e7030a2ea3b228b8864b702770a431af412ef56e0de3feca7b5354eb6a82980f,6211548.543065296,50.625,230.625,bess+dispatchable_generation+pv,22,4,3,3,4,test
e71e0c4680fc03b75bd2957d7592b824d9b40277324b7febf4f5c09e7c041dbf,5532091.2873612195,50.625,230.625,bess+dispatchable_generation+pv,21,3,3,3,3,train
e720602638e9f0c1b2d542a4b0498fe34f9feebc370b22c470f23bcaa2603854,3816986.3604498287,157.5,337.5,bess+dispatchable_generation+pv,18,0,4,4,1,train
e739e1fb8c0fd58c7910e1467add721051d8d10dfa101674ef14e417ea4bf208,4289919.913148038,50.625,230.625,bess+dispatchable_generation+pv,17,0,3,3,0,train
e7466c0663f5aaf70a74f42c0ef1e98ab293f87d420e6c25dd186917b52a5279,6190245.174793143,50.625,230.625,bess+dispatchable_generation+pv,21,4,3,3,3,train
e7669e56bf83a9539e4c6a7524ee2999a514bb40a2aa10df98774322922a0e65,4431885.549077028,50.625,230.625,bess+dispatchable_generation+pv,17,1,3,3,0,train
e76eb4f6e44892c83b6ed67dba4ca7d5b14ade11f0365e127a0c581940ea6963,5106042.659254553,157.5,337.5,bess+dispatchable_generation+pv,18,2,4,4,1,train
e787eca0df73a53b627d56f557f2df6998f236eda31da7526b537e09012a9eee,7662490.833467734,50.625,230.625,bess+dispatchable_generation+pv,32,4,3,3,4,test
e789f8f2a36610be14704b1c9e282ee789d899d11d795dbcea8deef42744fa82,5673310.5251008,50.625,230.625,bess+dispatchable_generation+pv,21,4,3,3,3,train
e7f6ad097d9d631e78883b70073e1d9ef3ffdb5d02bb77f8bed16a6a6f9bbd86,4927738.920319696,50.625,230.625,bess+dispatchable_generation+pv,21,2,3,3,3,train
e83c90cd3b063d455eed0d7b9c08e4bbad80cb6466ac34251b92416df3928a34,4669032.117349181,50.625,230.625,bess+dispatchable_generation+pv,19,1,3,3,1,test
e841ab49b7323377ef903fe828b3a3a563d145ed3c7f8cc5b7d33fde4196d4f6,5132726.668816762,60.625,240.625,bess+dispatchable_generation+pv,22,2,4,4,4,train
e84333c465260608a20222f946af7455d8b0384b3ea97565294d92537474ea1b,5585844.255633372,50.625,230.625,bess+dispatchable_generation+pv,21,3,3,3,3,validation
e852925d20ae668944261f800d33f4f3f2a377eaea4ad64a9b66e1cd57debae7,5738386.848461715,50.625,230.625,bess+dispatchable_generation+pv,23,4,3,3,4,test
e8689e6c9bbc074ea5724d6fb62e700dd0230bf35f688d9d1b72ec141ef60b23,5019253.068816762,50.625,230.625,bess+dispatchable_generation+pv,21,2,3,3,3,test
e875e94ac96f07387b41b11d1a496ea3a358c5d4a62536b01742d641e3d8637e,7947764.312497372,50.625,230.625,bess+dispatchable_generation+pv,32,4,3,3,4,train
e88955e695ec8a62d5f2f5d4314c4cca562df966e7798b8aaf7b7a32e1472307,3790844.3197397334,50.625,230.625,bess+dispatchable_generation+pv,16,0,3,3,0,validation
e88a7575854917f0c7a44d179972bcac0ca28e0373ea4b448daaa5773738e76e,6003892.255633372,50.625,230.625,bess+dispatchable_generation+pv,24,4,3,3,4,validation
e89f6906982186afedf3dd30cc68e90631686b0b8ca95c777ccde9c355dae129,4643059.17363322,50.625,230.625,bess+dispatchable_generation+pv,21,1,3,3,3,train
e8b207137971185ebadbc5b4b1bdcca1a113a20680211acfcd2fadfabde67b06,4843134.184426057,50.625,230.625,bess+dispatchable_generation+pv,20,2,3,3,2,train
e8b4a8338cebca3f8a0cb9dc6caadc53c0bc2db65e59d640a15deac0a621fbbb,6316903.814923276,50.625,230.625,bess+dispatchable_generation+pv,23,4,3,3,4,test
e8c1059dd5fa9153183794cdf60a34d16ff77763aa2930c449cd37d4d4cc26e7,5042171.2796096,50.625,230.625,bess+dispatchable_generation+pv,19,2,3,3,1,test
e8ccb91e023559071dfb84c53bc1cffc0766e6dd93a48817f7e6fca3aa0173f0,6104773.976603733,50.625,230.625,bess+dispatchable_generation+pv,26,4,3,3,4,train
e8d340fa41ebd6ebd04b29bc359259e31881f86e8e5f1e479db71b1a1b98fa4f,5233286.347266438,50.625,230.625,bess+dispatchable_generation+pv,20,3,3,3,2,train
e8d56ddd076735dd2520eb7044045a6d2d560c318dc0efd55ffa74510ef4a19e,5246820.735893639,50.625,230.625,bess+dispatchable_generation+pv,18,3,3,3,1,train
e8f554591559478f4198aabf8eeb36e85d8acf50cb6040eda14a34b9a1f4e738,4893997.560449828,50.625,230.625,bess+dispatchable_generation+pv,20,2,3,3,2,train
e927bb97c2ccf517dbfe0113125c7fb69d709d3ec11f6285dfb8cd870e889c55,6248451.2873612195,50.625,230.625,bess+dispatchable_generation+pv,26,4,3,3,4,validation
e928238497a4de6644c3327e89e304f950393d175565b1fa520d5f04829fc651,4842961.032887772,50.625,230.625,bess+dispatchable_generation+pv,21,2,3,3,3,train
e928f876e627300a6a371a4949403711695cd26c9426ba4465e6c77688040e3c,4846984.817313829,86.25,266.25,bess+dispatchable_generation+pv,22,2,4,4,4,train
e966ef504c318a5076f6f9ab7345db9861b330e8a0612f3ebb730845b7abbc7b,7663606.128071315,50.625,230.625,bess+dispatchable_generation+pv,31,4,3,3,4,validation
e97fe15e0290661bea8955cf6d14f1690713e44749ada9870486397369705a59,3579601.8233255623,50.625,230.625,bess+dispatchable_generation+pv,16,0,3,3,0,train
e98562ae45c56f75f1960a0c567038a36a4ef4b6289e2ba224754588f78a37ae,3923689.2257161145,50.625,230.625,bess+dispatchable_generation+pv,18,0,3,3,1,validation
e98905fa0063c2c22fb84cb68d90f863a505895f0e4bc230db2e14717dc25b29,4504079.686201296,50.625,230.625,bess+dispatchable_generation+pv,21,1,3,3,3,train
e9a3528f1a41110b31c7bf8923a1cabc0c1298df267fbb7b91a184a4f82fb695,4371886.048461715,50.625,230.625,bess+dispatchable_generation+pv,21,1,3,3,3,train
e9fbba0138f0862a76dba63830c1c389098d8bd2b02d6959bb4e66fa25a260df,5131635.086781258,50.625,230.625,bess+dispatchable_generation+pv,19,2,3,3,1,test
e9fec7ec87b29033129451a38ab09031447412f4c13263f1db63825aeca577fc,5021770.178994286,50.625,230.625,bess+dispatchable_generation+pv,21,2,3,3,3,train
