response_path,request_path,job_id,status,request_mode,response_mode,effective_mode,problem_config,device_config,job_type,job_type_source,sum_constraint,request_sum_constraint,response_sum_constraint,num_levels,declared_upper_bounds,raw_sample_count,native_integral_sample_count,native_in_domain_sample_count,native_feasible_sample_count,raw_coordinate_count,integral_coordinate_count,fractional_or_invalid_coordinate_count,in_bounds_coordinate_count,bounds_check_available,all_raw_coordinates_integral,all_raw_coordinates_in_bounds,solution_minimum,solution_maximum,projected_sample_counted_native,nonzero_coefficient_count,maximum_nonzero_coefficient,minimum_nonzero_coefficient,coefficient_dynamic_range
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_046/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_046/request.json,6a4c265808442f441bbb05cd,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,0,132,0,False,False,False,1.8515048,150.3215027,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_047/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_047/request.json,6a4c266a08442f441bbb05ce,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,12,120,0,False,False,False,0.0,363.5302124,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_048/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_048/request.json,6a4c266b08442f441bbb05cf,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,13,119,0,False,False,False,0.0,385.847229,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_049/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS1_MG-BUS2_MG/repeat_049/request.json,6a4c267d08442f441bbb05d0,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,12,120,0,False,False,False,0.0,280.166748,False,802,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_000/request.json,6a4c1b9008442f441bbb0508,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,18,114,0,False,False,False,0.0,329.3626404,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_001/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_001/request.json,6a4c1b9108442f441bbb050c,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,115,17,0,False,False,False,20.0,170.0000153,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_002/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_002/request.json,6a4c1b9208442f441bbb0510,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,116,16,0,False,False,False,20.0,160.0,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_003/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_003/request.json,6a4c1b9208442f441bbb0513,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,117,15,0,False,False,False,20.0,160.0,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_004/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_004/request.json,6a4c1b9308442f441bbb0515,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,12,120,0,False,False,False,0.0,325.8670349,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_005/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_005/request.json,6a4c1b9308442f441bbb051a,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,113,19,0,False,False,False,20.0,150.0,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_006/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_006/request.json,6a4c1b9408442f441bbb051c,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,13,119,0,False,False,False,0.0,338.0463562,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_007/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_007/request.json,6a4c1b9508442f441bbb051e,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,20,112,0,False,False,False,0.0,357.9429016,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_008/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_008/request.json,6a4c1b9508442f441bbb0521,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,118,14,0,False,False,False,10.0,160.0,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_009/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_009/request.json,6a4c1b9608442f441bbb0524,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,20,112,0,False,False,False,0.0,312.4552612,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_010/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_010/request.json,6a4c1b9708442f441bbb0529,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,21,111,0,False,False,False,0.0,360.7502441,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_011/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_011/request.json,6a4c1b9708442f441bbb052c,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,115,17,0,False,False,False,10.0,190.0,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_012/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_012/request.json,6a4c1b9808442f441bbb052e,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,116,16,0,False,False,False,0.0,150.0,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_013/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_013/request.json,6a4c1b9808442f441bbb0532,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,12,120,0,False,False,False,0.0,338.97995,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_014/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_014/request.json,6a4c1b9908442f441bbb0534,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,12,120,0,False,False,False,0.0,342.736084,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_015/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_015/request.json,6a4c1b9a08442f441bbb0538,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,12,120,0,False,False,False,0.0,353.0796204,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_016/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_016/request.json,6a4c1b9a08442f441bbb053b,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,12,120,0,False,False,False,0.0,321.5864258,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_017/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_017/request.json,6a4c1b9b08442f441bbb053e,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,19,113,0,False,False,False,0.0,359.5666199,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_018/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_018/request.json,6a4c1b9c08442f441bbb0540,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,112,20,0,False,False,False,10.0,179.9999847,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_019/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_019/request.json,6a4c1b9c08442f441bbb0543,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,120,12,0,False,False,False,20.0,179.9999847,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_020/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_020/request.json,6a4c209d08442f441bbb058a,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,12,120,0,False,False,False,0.0,319.1205139,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_021/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_021/request.json,6a4c20e108442f441bbb058d,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,122,10,0,False,False,False,0.0,160.0,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_022/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_022/request.json,6a4c213508442f441bbb0591,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,128,4,0,False,False,False,10.0,150.0,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_023/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_023/request.json,6a4c216808442f441bbb0594,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,12,120,0,False,False,False,0.0,366.6479797,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_024/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_024/request.json,6a4c218b08442f441bbb0596,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,12,120,0,False,False,False,0.0,300.4152527,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_025/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_025/request.json,6a4c21df08442f441bbb059b,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,12,120,0,False,False,False,0.0,274.146637,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_026/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_026/request.json,6a4c21f108442f441bbb059d,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,14,118,0,False,False,False,0.0,305.0567322,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_027/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_027/request.json,6a4c221408442f441bbb059f,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,121,11,0,False,False,False,10.0,150.0,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_028/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_028/request.json,6a4c224708442f441bbb05a2,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,114,18,0,False,False,False,10.0,150.0,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_029/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_029/request.json,6a4c227a08442f441bbb05a5,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,20,112,0,False,False,False,0.0,325.5500183,False,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_030/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/pcc_failure_BUS3_MG-BUS4_MG/repeat_030/request.json,6a4c22cf08442f441bbb05aa,COMPLETED,normalized_continuous_qudit,normalized_continuous_qudit,normalized_continuous_qudit,normalized_qudit_hamiltonian_optimization,dirac-3_normalized_qudit,sample-hamiltonian,inferred_from_normalized_problem_config,10000,,10000,[],[],1,0,0,0,132,12,120,0,False,False,False,0.0,337.7904663,False,790,10000.0,1.74e-06,5747126436.781609
