response_path,request_path,job_id,response_mode,nonzero_coefficient_count,maximum_nonzero_coefficient,minimum_nonzero_coefficient,coefficient_dynamic_range
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_031/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_031/request.json,6a4c22e008442f441bbb05ab,normalized_continuous_qudit,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_032/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_032/request.json,6a4c231308442f441bbb05ae,normalized_continuous_qudit,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_033/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_033/request.json,6a4c233608442f441bbb05b1,normalized_continuous_qudit,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_034/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_034/request.json,6a4c238a08442f441bbb05b6,normalized_continuous_qudit,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_035/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_035/request.json,6a4c23ad08442f441bbb05b8,normalized_continuous_qudit,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_036/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_036/request.json,6a4c23e008442f441bbb05bb,normalized_continuous_qudit,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_037/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_037/request.json,6a4c241408442f441bbb05be,normalized_continuous_qudit,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_038/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_038/request.json,6a4c245808442f441bbb05c2,normalized_continuous_qudit,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_039/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_039/request.json,6a4c247a08442f441bbb05c5,normalized_continuous_qudit,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_040/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_040/request.json,6a4c28f108442f441bbb05d2,normalized_continuous_qudit,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_041/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_041/request.json,6a4c291408442f441bbb05d5,normalized_continuous_qudit,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_042/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_042/request.json,6a4c293708442f441bbb05d7,normalized_continuous_qudit,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_043/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_043/request.json,6a4c296a08442f441bbb05da,normalized_continuous_qudit,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_044/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_044/request.json,6a4c29c008442f441bbb05df,normalized_continuous_qudit,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_045/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_045/request.json,6a4c29d208442f441bbb05e0,normalized_continuous_qudit,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_046/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_046/request.json,6a4c2a1708442f441bbb05e5,normalized_continuous_qudit,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_047/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_047/request.json,6a4c2a4b08442f441bbb05e8,normalized_continuous_qudit,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_048/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_048/request.json,6a4c2a7e08442f441bbb05eb,normalized_continuous_qudit,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_049/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS1_MG-BUS2_MG/repeat_049/request.json,6a4c2aa108442f441bbb05ed,normalized_continuous_qudit,790,10000.0,1.5e-06,6666666666.666666
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_000/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_000/request.json,6a4c1b9008442f441bbb050a,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_001/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_001/request.json,6a4c1b9108442f441bbb050e,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_002/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_002/request.json,6a4c1b9208442f441bbb0511,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_003/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_003/request.json,6a4c1b9208442f441bbb0514,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_004/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_004/request.json,6a4c1b9308442f441bbb0516,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_005/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_005/request.json,6a4c1b9308442f441bbb0519,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_006/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_006/request.json,6a4c1b9408442f441bbb051b,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_007/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_007/request.json,6a4c1b9508442f441bbb051f,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_008/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_008/request.json,6a4c1b9508442f441bbb0522,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_009/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_009/request.json,6a4c1b9608442f441bbb0526,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_010/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_010/request.json,6a4c1b9708442f441bbb0527,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_011/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_011/request.json,6a4c1b9708442f441bbb052b,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_012/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_012/request.json,6a4c1b9808442f441bbb052f,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_013/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_013/request.json,6a4c1b9808442f441bbb0531,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_014/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_014/request.json,6a4c1b9908442f441bbb0533,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_015/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_015/request.json,6a4c1b9a08442f441bbb0536,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_016/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_016/request.json,6a4c1b9a08442f441bbb0539,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_017/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_017/request.json,6a4c1b9b08442f441bbb053c,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_018/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_018/request.json,6a4c1b9c08442f441bbb053f,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_019/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_019/request.json,6a4c1b9c08442f441bbb0542,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_020/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_020/request.json,6a4c20be08442f441bbb058c,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_021/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_021/request.json,6a4c210208442f441bbb058f,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_022/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_022/request.json,6a4c214608442f441bbb0592,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_023/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_023/request.json,6a4c217908442f441bbb0595,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_024/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_024/request.json,6a4c219c08442f441bbb0597,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_025/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_025/request.json,6a4c21cf08442f441bbb059a,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_026/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_026/request.json,6a4c21e108442f441bbb059c,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_027/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_027/request.json,6a4c222508442f441bbb05a0,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_028/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_028/request.json,6a4c225808442f441bbb05a3,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_029/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_029/request.json,6a4c229c08442f441bbb05a7,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_030/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_030/request.json,6a4c22ae08442f441bbb05a8,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_031/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_031/request.json,6a4c22f208442f441bbb05ac,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_032/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_032/request.json,6a4c232508442f441bbb05b0,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_033/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_033/request.json,6a4c234808442f441bbb05b2,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_034/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_034/request.json,6a4c236a08442f441bbb05b4,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_035/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_035/request.json,6a4c239d08442f441bbb05b7,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_036/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_036/request.json,6a4c23d008442f441bbb05ba,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_037/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_037/request.json,6a4c240308442f441bbb05bd,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_038/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_038/request.json,6a4c243608442f441bbb05c0,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_039/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_039/request.json,6a4c245908442f441bbb05c3,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_040/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_040/request.json,6a4c28f408442f441bbb05d3,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_041/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_041/request.json,6a4c292808442f441bbb05d6,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_042/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_042/request.json,6a4c295c08442f441bbb05d9,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_043/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_043/request.json,6a4c298f08442f441bbb05dc,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_044/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_044/request.json,6a4c29b208442f441bbb05de,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_045/response.json,results/phase3/public_benchmarks/pglib_case5_pjm/qci/renewable_shortfall_BUS3_MG-BUS4_MG/repeat_045/request.json,6a4c29e608442f441bbb05e1,normalized_continuous_qudit,790,10000.0,1.74e-06,5747126436.781609
